age,c_charge_degree,age_cat,sex,priors_count,days_b_screening_arrest,length_of_stay,c_days_from_compas,juv_other_count,juv_fel_count,juv_misd_count,race,two_year_recid
20,F,Less than 25,Male,0,-2,1,2,0,0,0,Other,0
26,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
34,F,25 - 45,Male,12,-1,12,1,0,0,0,African-American,1
59,M,Greater than 45,Male,2,-15,1,15,0,0,0,Caucasian,1
37,M,25 - 45,Male,2,-12,12,12,0,0,0,Caucasian,0
38,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,1
45,F,Greater than 45,Male,1,-1,5,1,0,0,0,Caucasian,1
22,F,Less than 25,Male,1,-1,36,1,0,0,0,African-American,0
24,F,Less than 25,Male,3,26,35,1,1,0,0,African-American,1
25,F,25 - 45,Male,5,-1,37,1,0,0,0,African-American,0
24,F,Less than 25,Male,6,-1,1,1,0,0,0,African-American,1
20,M,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
32,F,25 - 45,Female,2,-1,1,1,0,0,0,Caucasian,1
49,F,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,1
31,F,25 - 45,Male,11,-1,1,1,0,0,0,Caucasian,1
58,F,Greater than 45,Male,7,-1,186,1,0,0,0,Caucasian,1
50,M,Greater than 45,Male,2,0,1,0,0,0,0,Hispanic,0
26,F,25 - 45,Male,11,-1,1,1,1,0,1,African-American,1
20,F,Less than 25,Male,1,-20,3,20,0,1,0,African-American,0
51,M,Greater than 45,Male,1,-1,2,1,0,0,0,Caucasian,1
30,M,25 - 45,Male,2,-1,18,1,0,0,0,African-American,0
39,M,25 - 45,Male,0,-1,3,1,0,0,0,Other,0
26,F,25 - 45,Male,2,-1,33,1,0,0,0,African-American,0
20,M,Less than 25,Male,0,-1,1,1,0,0,0,Other,0
26,F,25 - 45,Female,0,-4,1,4,0,0,0,Caucasian,0
26,F,25 - 45,Male,5,-1,3,1,0,0,0,African-American,0
20,F,Less than 25,Male,0,-1,1,1,2,0,0,Caucasian,0
28,F,25 - 45,Male,0,0,15,0,0,0,0,African-American,1
23,M,Less than 25,Male,1,-1,1,1,2,0,1,African-American,1
21,M,Less than 25,Female,0,-4,1,4,0,0,0,African-American,0
25,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,1
30,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
21,F,Less than 25,Male,2,-3,0,4,7,0,2,Caucasian,1
20,F,Less than 25,Male,1,13,40,77,0,1,0,Caucasian,1
24,F,Less than 25,Male,5,16,19,504,0,0,0,Caucasian,1
35,F,25 - 45,Male,22,0,2,0,0,0,0,African-American,1
27,F,25 - 45,Female,0,-1,3,1,0,0,0,Other,1
50,F,Greater than 45,Male,2,-1,9,1,0,0,0,Caucasian,1
25,M,25 - 45,Male,5,-1,2,1,0,0,0,African-American,0
31,M,25 - 45,Male,12,-1,40,1,1,1,1,African-American,1
26,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,0,0,0,0,0,0,0,African-American,0
33,F,25 - 45,Male,2,0,1,1,0,0,0,Other,1
52,F,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
37,M,25 - 45,Male,0,-1,1,1,0,0,0,Hispanic,1
21,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
21,F,Less than 25,Male,1,0,0,1,0,0,0,Caucasian,0
20,F,Less than 25,Female,0,0,2,0,0,0,0,Caucasian,1
43,M,25 - 45,Male,1,-1,1,1,0,0,0,Hispanic,1
30,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
33,M,25 - 45,Female,3,0,5,1,0,0,0,African-American,1
24,F,Less than 25,Male,3,0,93,0,0,0,0,African-American,0
52,M,Greater than 45,Female,0,-1,1,1,0,0,0,Hispanic,1
30,F,25 - 45,Female,11,0,6,0,0,0,0,African-American,1
30,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
47,F,Greater than 45,Male,13,0,0,0,0,0,0,African-American,1
41,M,25 - 45,Male,9,-1,2,733,0,0,1,African-American,0
21,F,Less than 25,Male,4,-1,1,1,0,1,0,Hispanic,1
48,F,Greater than 45,Male,6,-26,6,27,0,0,0,Caucasian,0
52,F,Greater than 45,Male,2,-1,33,1,0,0,0,African-American,1
34,M,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
35,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
25,F,25 - 45,Male,1,-1,2,1,0,0,0,Other,1
24,F,Less than 25,Male,1,-1,1,1,1,0,0,African-American,1
25,M,25 - 45,Male,1,0,0,0,0,0,0,African-American,0
34,F,25 - 45,Male,20,-1,27,1,0,0,1,African-American,1
25,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,1
24,F,Less than 25,Male,4,-1,1,1,0,1,0,Hispanic,1
56,F,Greater than 45,Male,6,-1,1,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,0,0,0,1,0,0,0,African-American,0
21,M,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
66,M,Greater than 45,Male,0,-1,2,1,0,0,0,Caucasian,0
28,M,25 - 45,Male,7,-1,1,1,0,0,0,African-American,0
29,M,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
22,F,Less than 25,Male,3,0,2,1,0,0,0,Caucasian,1
39,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
33,M,25 - 45,Male,9,-1,1,1,1,0,0,African-American,1
29,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,1
31,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
22,M,Less than 25,Male,0,-1,54,1,0,0,0,African-American,0
22,M,Less than 25,Female,0,-1,1,1,0,0,0,Caucasian,0
35,F,25 - 45,Male,3,0,1,1,2,0,0,Caucasian,0
29,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,1
56,F,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
34,F,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
23,F,Less than 25,Male,1,-1,4,1,0,0,0,African-American,1
27,F,25 - 45,Male,1,0,1,1,0,1,0,African-American,1
43,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
38,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
39,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,1,1,1,0,0,African-American,1
26,M,25 - 45,Male,2,0,0,0,0,0,0,African-American,0
55,M,Greater than 45,Female,0,-1,2,1,0,0,0,Caucasian,0
35,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
61,F,Greater than 45,Male,25,-1,1,1,0,0,0,African-American,0
33,M,25 - 45,Male,0,-1,11,1,0,0,0,Other,0
40,F,25 - 45,Male,4,0,1,1,0,0,0,Caucasian,0
33,F,25 - 45,Male,3,0,0,1,0,0,0,African-American,0
26,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
32,F,25 - 45,Male,15,0,91,1,0,0,1,Caucasian,1
28,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
45,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,0,-1,37,1,0,0,0,Caucasian,1
57,F,Greater than 45,Female,4,-1,258,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,3,-1,47,1,0,0,0,African-American,1
35,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
54,F,Greater than 45,Male,0,0,2,0,0,0,0,Hispanic,0
29,F,25 - 45,Female,0,-1,3,1,0,0,0,African-American,0
40,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
25,M,25 - 45,Female,0,-1,1,1,1,0,0,African-American,0
44,M,25 - 45,Male,3,-1,3,1,0,0,0,African-American,0
23,F,Less than 25,Male,4,-1,1,1,1,0,0,Caucasian,1
29,F,25 - 45,Male,0,-1,73,1,0,0,0,African-American,0
56,M,Greater than 45,Male,0,-4,0,4,0,0,0,Caucasian,0
27,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
29,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
34,M,25 - 45,Female,4,-1,1,1,0,0,0,Caucasian,0
22,F,Less than 25,Female,0,0,0,1,0,0,0,African-American,0
40,F,25 - 45,Male,5,7,1,42,0,0,0,Caucasian,1
31,F,25 - 45,Male,0,-1,3,1,0,0,0,Caucasian,0
47,F,Greater than 45,Male,3,-1,2,1,0,0,0,African-American,0
24,F,Less than 25,Male,8,-1,50,1,0,0,0,African-American,1
39,F,25 - 45,Male,4,-1,119,1,0,0,0,African-American,0
29,F,25 - 45,Male,10,0,1,1,0,0,0,African-American,1
30,F,25 - 45,Male,2,-1,6,1,0,0,0,Hispanic,0
26,F,25 - 45,Female,4,-1,1,1,0,0,0,African-American,1
61,M,Greater than 45,Male,2,0,1,1,0,0,0,African-American,0
37,M,25 - 45,Male,3,0,0,0,0,0,0,Hispanic,0
38,F,25 - 45,Male,1,-1,1,1,0,0,0,Other,1
30,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
20,M,Less than 25,Male,0,-1,1,1,1,0,0,African-American,1
56,F,Greater than 45,Male,22,-1,71,1,0,0,0,African-American,1
50,F,Greater than 45,Female,3,0,0,0,0,0,0,Caucasian,1
47,F,Greater than 45,Male,0,-1,2,1,0,0,0,Other,0
30,F,25 - 45,Male,10,18,1,0,0,0,0,African-American,1
59,M,Greater than 45,Male,1,-1,63,1,0,0,0,African-American,0
20,F,Less than 25,Male,1,-1,187,1,0,1,0,African-American,1
23,M,Less than 25,Male,4,-1,2,1,0,0,1,Caucasian,1
28,F,25 - 45,Female,2,-3,0,3,0,0,0,Caucasian,1
50,F,Greater than 45,Male,3,-1,34,1,0,0,0,Hispanic,1
35,M,25 - 45,Male,3,0,1,0,0,0,0,Caucasian,1
22,F,Less than 25,Male,1,0,5,1,0,0,0,African-American,1
41,F,25 - 45,Female,0,-1,1,1,0,0,0,Hispanic,0
22,F,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
61,F,Greater than 45,Male,8,-22,1,22,0,0,0,African-American,1
26,F,25 - 45,Male,5,-1,1,1,0,0,0,African-American,0
44,F,25 - 45,Male,1,0,2,0,0,0,0,Caucasian,0
34,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,1
29,F,25 - 45,Male,1,3,1,1,0,0,0,Caucasian,1
29,M,25 - 45,Male,8,-1,5,65,0,0,0,African-American,0
48,F,Greater than 45,Male,5,-1,1,1,0,0,0,African-American,1
31,M,25 - 45,Female,0,-5,4,5,0,0,0,African-American,0
21,F,Less than 25,Male,2,-10,1,10,0,0,0,Caucasian,0
34,F,25 - 45,Male,4,-1,1,1,0,0,0,Caucasian,0
54,F,Greater than 45,Male,21,-1,1,1,0,0,0,African-American,0
20,F,Less than 25,Male,4,-1,1,1,0,0,4,Caucasian,0
31,F,25 - 45,Male,1,-1,36,1,0,0,0,Caucasian,1
22,M,Less than 25,Male,0,0,1,0,0,0,0,Caucasian,0
36,M,25 - 45,Male,6,-1,1,1,0,0,0,African-American,0
34,F,25 - 45,Male,9,-1,1,1,0,3,1,African-American,1
50,M,Greater than 45,Male,15,-1,1,1,0,0,0,African-American,0
47,F,Greater than 45,Male,22,0,3,0,0,4,0,Native American,1
49,M,Greater than 45,Female,0,-1,1,1,0,0,0,Other,0
31,M,25 - 45,Male,1,-1,1,444,0,0,0,African-American,0
49,F,Greater than 45,Male,10,-1,10,1,0,0,0,African-American,1
21,F,Less than 25,Male,2,-1,36,0,1,1,0,African-American,0
26,F,25 - 45,Female,5,-1,1,1,0,0,0,African-American,1
29,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,0
61,F,Greater than 45,Male,0,-1,1,1,0,0,0,Hispanic,0
25,F,25 - 45,Female,2,16,1,44,0,0,0,Caucasian,1
38,F,25 - 45,Male,5,-1,1,1,0,0,0,Caucasian,0
35,M,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
55,F,Greater than 45,Male,8,-1,6,1,0,0,0,Other,1
32,F,25 - 45,Male,4,0,45,1,0,0,0,African-American,1
29,F,25 - 45,Male,1,-18,3,18,0,0,0,Caucasian,0
46,F,Greater than 45,Male,0,0,0,0,0,0,0,Caucasian,0
53,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
27,F,25 - 45,Female,1,-1,26,0,0,0,0,Caucasian,1
29,F,25 - 45,Male,4,-2,1,2,0,0,0,Caucasian,0
26,F,25 - 45,Male,0,-1,2,1,0,0,0,Other,1
23,M,Less than 25,Male,3,-1,1,1,0,0,0,African-American,1
43,M,25 - 45,Male,3,21,2,33,0,0,0,Hispanic,1
24,M,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,0
33,F,25 - 45,Male,18,0,1,0,0,0,0,African-American,1
32,M,25 - 45,Male,1,-1,22,1,0,0,0,African-American,1
38,F,25 - 45,Female,7,0,39,1,0,0,0,African-American,1
40,F,25 - 45,Male,20,-1,1,1,0,0,0,African-American,0
36,M,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
34,F,25 - 45,Male,16,-1,1,1,0,0,0,African-American,1
41,M,25 - 45,Male,1,-1,2,1,0,0,0,Caucasian,1
57,F,Greater than 45,Male,7,-1,152,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
45,F,Greater than 45,Male,0,0,1,0,0,0,0,African-American,1
26,F,25 - 45,Male,2,-7,7,7,1,0,0,African-American,0
48,F,Greater than 45,Female,0,-1,1,1,0,0,0,Caucasian,0
52,M,Greater than 45,Male,7,-1,1,1,0,0,0,Caucasian,0
22,F,Less than 25,Male,2,-1,32,1,0,0,0,Hispanic,1
43,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Male,3,0,36,0,0,0,0,Caucasian,0
27,F,25 - 45,Male,11,-1,5,1,0,0,0,African-American,1
23,F,Less than 25,Male,2,-1,23,1,0,0,1,Hispanic,0
28,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,1
21,F,Less than 25,Male,0,0,0,0,0,0,0,African-American,0
33,M,25 - 45,Male,5,-1,1,1019,0,0,0,African-American,1
25,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
36,F,25 - 45,Male,17,-1,15,1,0,0,2,African-American,1
25,F,25 - 45,Female,0,0,1,0,0,0,0,Caucasian,0
46,M,Greater than 45,Male,0,-1,1,2,0,0,0,Caucasian,0
24,F,Less than 25,Female,0,0,2,0,0,0,0,African-American,0
28,F,25 - 45,Male,4,0,6,0,0,0,0,African-American,1
28,M,25 - 45,Male,12,-2,1,2,1,0,0,African-American,1
23,M,Less than 25,Male,0,0,1,0,0,0,0,African-American,1
24,M,Less than 25,Male,0,0,0,0,0,0,0,Other,0
40,M,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
36,M,25 - 45,Male,1,0,0,0,0,0,0,Hispanic,0
50,M,Greater than 45,Male,1,-1,40,1,0,0,0,Caucasian,1
24,M,Less than 25,Male,0,0,1,0,0,0,0,Caucasian,0
55,F,Greater than 45,Female,2,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,0,-1,3,1,0,0,0,African-American,1
38,F,25 - 45,Male,14,-1,56,1,0,0,0,African-American,0
31,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
30,F,25 - 45,Female,3,-1,1,1,0,0,0,African-American,0
37,F,25 - 45,Male,16,-1,2,1,0,0,0,African-American,1
41,M,25 - 45,Female,1,0,29,0,0,0,0,Caucasian,0
20,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
21,M,Less than 25,Male,0,0,1,0,0,0,0,Caucasian,1
22,M,Less than 25,Male,1,0,9,1,0,0,0,Caucasian,0
38,M,25 - 45,Male,7,-1,198,1,0,0,0,African-American,0
31,F,25 - 45,Male,0,-1,8,1,0,0,0,African-American,0
28,F,25 - 45,Male,0,0,54,1,0,0,0,Caucasian,0
21,F,Less than 25,Male,2,-1,3,1,0,0,1,Hispanic,1
39,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
34,F,25 - 45,Male,22,-1,1,1,0,0,0,African-American,1
45,M,Greater than 45,Male,0,0,1,1,0,0,0,Hispanic,0
24,M,Less than 25,Male,0,-1,15,1,0,0,0,African-American,1
27,F,25 - 45,Male,9,-1,1,1,0,0,0,African-American,1
30,F,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
43,F,25 - 45,Male,2,0,1,0,0,0,0,African-American,0
26,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
32,F,25 - 45,Male,7,-1,5,1,0,0,3,African-American,0
57,F,Greater than 45,Female,2,-1,1,1,0,0,0,Caucasian,0
40,M,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,0
33,F,25 - 45,Male,6,-1,152,0,0,0,0,Caucasian,1
30,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,1
29,M,25 - 45,Male,1,-1,11,61,0,0,0,Caucasian,0
36,M,25 - 45,Male,2,-4,0,4,0,0,0,African-American,0
35,F,25 - 45,Male,6,0,1,0,0,0,0,African-American,1
49,M,Greater than 45,Male,0,-1,1,1,0,0,0,Hispanic,0
26,F,25 - 45,Male,5,0,0,1,0,0,0,Hispanic,1
21,F,Less than 25,Male,2,-1,8,1,0,0,1,African-American,1
49,F,Greater than 45,Male,29,-1,1,1,0,0,0,African-American,1
37,M,25 - 45,Female,23,0,0,2,0,0,0,African-American,1
33,M,25 - 45,Male,0,-1,1,1,0,0,0,Hispanic,0
29,F,25 - 45,Male,3,0,0,1,0,0,0,African-American,1
25,F,25 - 45,Male,1,0,1,0,1,0,0,African-American,1
20,F,Less than 25,Male,2,-1,33,1,0,0,0,African-American,1
55,F,Greater than 45,Male,5,-1,301,1,0,0,0,African-American,0
26,M,25 - 45,Male,0,-1,1,2,0,0,0,Caucasian,0
52,F,Greater than 45,Female,6,-13,7,13,0,0,0,Caucasian,0
52,F,Greater than 45,Male,16,-1,1,1,0,0,0,African-American,1
27,F,25 - 45,Male,1,-1,2,1,0,0,0,Hispanic,1
60,M,Greater than 45,Male,2,-1,11,1,0,0,0,Caucasian,0
44,M,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,1,-18,17,18,0,0,0,Hispanic,0
25,M,25 - 45,Female,2,-1,1,1,0,0,0,African-American,0
20,F,Less than 25,Female,4,-1,3,1,0,0,0,Caucasian,1
28,F,25 - 45,Male,3,-1,37,1,0,0,0,Caucasian,1
22,F,Less than 25,Male,1,-12,12,13,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,1
28,F,25 - 45,Female,0,-1,191,1,0,0,0,African-American,0
35,F,25 - 45,Male,10,-28,23,28,0,0,0,African-American,1
30,M,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
22,F,Less than 25,Male,0,-1,7,1,2,0,0,African-American,1
39,F,25 - 45,Male,9,0,0,0,0,0,0,African-American,0
46,F,Greater than 45,Female,1,-1,1,1,0,0,0,Other,0
47,M,Greater than 45,Male,3,-1,4,1,0,0,0,Other,0
26,M,25 - 45,Male,5,-1,324,1,0,0,0,African-American,0
23,F,Less than 25,Female,0,-1,25,1,0,0,0,African-American,0
52,F,Greater than 45,Female,0,0,0,0,0,0,0,African-American,1
22,M,Less than 25,Female,0,-1,1,1,5,0,0,African-American,1
54,F,Greater than 45,Male,0,-1,2,1,0,0,0,Caucasian,0
50,M,Greater than 45,Male,2,0,31,1760,0,0,0,African-American,0
20,F,Less than 25,Male,2,-1,1,1,4,0,0,African-American,1
25,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
46,F,Greater than 45,Female,0,0,0,0,0,0,0,Caucasian,0
22,M,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
38,F,25 - 45,Male,10,0,0,0,0,1,0,Caucasian,1
36,F,25 - 45,Female,9,-1,1,1,0,0,0,Hispanic,1
34,F,25 - 45,Female,5,-1,9,1,0,0,0,African-American,1
18,F,Less than 25,Male,4,7,24,138,2,5,0,African-American,1
26,F,25 - 45,Female,3,-1,1,1,0,0,0,Caucasian,1
23,F,Less than 25,Female,0,-1,12,1,0,0,0,Caucasian,0
32,M,25 - 45,Female,8,-8,7,8,1,0,0,Hispanic,1
44,M,25 - 45,Male,1,0,0,0,0,0,0,Caucasian,1
53,F,Greater than 45,Male,9,-1,118,1,0,0,0,Caucasian,1
27,F,25 - 45,Male,4,0,1,0,0,0,0,African-American,1
25,F,25 - 45,Male,2,0,0,0,0,0,0,Caucasian,0
19,F,Less than 25,Male,1,-1,8,1,3,0,1,Caucasian,1
53,F,Greater than 45,Male,0,-1,11,1,0,0,0,Caucasian,0
39,M,25 - 45,Male,0,-3,1,3,0,0,0,African-American,0
37,F,25 - 45,Male,2,-1,51,1,0,0,0,Other,1
27,F,25 - 45,Male,6,0,0,0,0,1,0,African-American,1
21,F,Less than 25,Female,2,-10,1,10,0,0,0,African-American,1
24,F,Less than 25,Female,7,-1,1,1,0,0,0,African-American,0
33,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
24,M,Less than 25,Female,1,-24,1,24,4,0,0,Caucasian,0
46,F,Greater than 45,Male,1,-4,1,4,0,0,0,Caucasian,0
32,F,25 - 45,Male,7,-1,1,1,0,0,0,Hispanic,0
24,F,Less than 25,Male,2,-25,9,25,0,0,0,Hispanic,0
38,F,25 - 45,Female,0,-1,3,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,13,0,3,0,2,0,2,African-American,1
26,M,25 - 45,Male,27,-1,10,1,2,0,2,African-American,1
57,F,Greater than 45,Male,2,-28,9,28,0,0,0,Caucasian,0
43,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
22,M,Less than 25,Male,0,0,0,0,0,0,0,African-American,0
28,M,25 - 45,Female,9,-12,12,12,0,0,0,African-American,1
51,F,Greater than 45,Male,3,-1,7,1,0,0,0,Caucasian,0
41,F,25 - 45,Male,3,-1,1,1,0,0,0,Hispanic,0
24,F,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,0
48,F,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,1
26,M,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,1
31,F,25 - 45,Male,6,0,1,0,0,0,0,African-American,1
27,M,25 - 45,Male,6,-1,1,1,1,1,2,African-American,0
25,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
56,M,Greater than 45,Male,3,0,0,0,0,0,0,Caucasian,0
29,M,25 - 45,Female,1,-1,2,1,0,0,0,African-American,0
30,F,25 - 45,Female,3,-1,0,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
22,F,Less than 25,Male,1,-2,1,2,0,0,0,Caucasian,1
28,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
35,F,25 - 45,Male,2,0,0,1,0,0,0,African-American,0
23,F,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
48,F,Greater than 45,Male,4,0,0,4200,0,0,0,African-American,0
22,M,Less than 25,Male,4,-1,3,1,2,0,1,Caucasian,1
37,F,25 - 45,Male,2,0,170,0,0,0,0,African-American,0
33,F,25 - 45,Male,0,-1,1,2,0,0,0,African-American,0
23,F,Less than 25,Male,5,-1,2,1,1,0,0,African-American,1
22,M,Less than 25,Male,0,-1,1,1,1,0,0,African-American,1
24,F,Less than 25,Male,0,0,1,1,0,0,0,African-American,0
44,M,25 - 45,Male,2,-1,5,1,0,0,0,African-American,0
26,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,2,-1,2,1,0,0,0,African-American,0
26,F,25 - 45,Male,0,-1,1,1,1,0,0,Hispanic,0
30,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,1,-1,4,1,0,0,0,African-American,1
42,F,25 - 45,Male,1,-2,1,39,0,0,0,Other,0
28,F,25 - 45,Female,0,-1,2,1,0,0,0,African-American,1
20,F,Less than 25,Male,0,-1,11,1,0,0,0,African-American,0
24,M,Less than 25,Female,7,-1,1,1,0,0,2,Caucasian,0
36,F,25 - 45,Female,6,-21,0,21,0,0,1,Other,1
37,F,25 - 45,Male,6,-1,1,1,0,0,0,African-American,1
21,F,Less than 25,Female,1,-1,4,1,0,0,0,African-American,0
27,F,25 - 45,Male,8,-1,26,1,0,0,0,African-American,1
26,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,1
42,M,25 - 45,Male,0,0,6,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,8,-1,3,1,0,0,0,African-American,1
55,M,Greater than 45,Female,0,-3,1,3,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,4,1,0,0,0,Caucasian,1
23,M,Less than 25,Male,0,0,1,0,0,0,0,African-American,0
64,F,Greater than 45,Female,0,-1,4,1,0,0,0,African-American,0
48,M,Greater than 45,Male,0,-1,2,1,0,0,0,Other,0
39,F,25 - 45,Female,0,0,58,1,0,0,0,African-American,1
30,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
22,M,Less than 25,Female,1,-3,0,4,0,0,0,African-American,0
20,F,Less than 25,Male,2,0,58,0,0,0,0,African-American,1
21,F,Less than 25,Male,0,-1,4,1,0,0,0,African-American,1
24,F,Less than 25,Male,0,0,0,0,0,0,0,Caucasian,0
30,M,25 - 45,Male,3,-1,206,1,0,0,0,African-American,0
51,F,Greater than 45,Male,12,21,152,154,0,0,0,African-American,1
21,F,Less than 25,Male,1,-1,2,1,2,1,0,African-American,1
31,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
23,M,Less than 25,Male,2,-1,4,1,0,0,0,African-American,1
23,M,Less than 25,Male,0,-1,1,1,0,0,0,Hispanic,0
32,F,25 - 45,Male,4,-1,1,1,0,0,0,African-American,1
28,F,25 - 45,Male,11,-1,2,1,0,0,0,African-American,1
24,F,Less than 25,Male,0,-1,1,1,1,0,0,African-American,0
19,F,Less than 25,Female,1,-1,2,1,0,0,0,African-American,1
31,M,25 - 45,Male,1,0,1,0,0,0,0,Other,0
29,F,25 - 45,Male,3,0,0,1,0,0,0,African-American,1
41,F,25 - 45,Male,6,-1,39,1,0,0,0,African-American,1
28,M,25 - 45,Male,4,-1,34,1,0,0,0,African-American,1
29,F,25 - 45,Male,6,-1,1,1,0,0,0,Caucasian,1
49,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
42,M,25 - 45,Male,0,0,0,1,0,0,0,Caucasian,0
38,M,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,3,-1,16,1,1,0,0,African-American,1
46,M,Greater than 45,Male,0,-1,38,1,0,0,0,Caucasian,1
38,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
36,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,6,-1,1,1,0,0,0,Caucasian,1
29,M,25 - 45,Male,11,-1,1,1,0,0,0,African-American,0
39,M,25 - 45,Male,2,-1,1,1,0,0,0,African-American,0
47,M,Greater than 45,Male,0,-1,3,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,7,-1,2,1,0,0,0,African-American,1
21,F,Less than 25,Female,0,-4,4,4,0,0,0,African-American,1
63,M,Greater than 45,Male,2,-1,2,1,0,0,0,African-American,0
27,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,1
55,M,Greater than 45,Male,27,-1,2,1,0,0,0,Caucasian,0
