age,priors_count,juv_other_count,juv_fel_count,juv_misd_count,sex,race,two_year_recid
39,0,0,0,0,Male,African-American,0
37,2,0,0,0,Male,Other,1
27,6,0,1,0,Male,African-American,1
21,2,0,0,0,Female,African-American,1
24,7,0,0,0,Female,African-American,0
33,0,0,0,0,Male,Caucasian,0
24,1,4,0,0,Female,Caucasian,0
46,1,0,0,0,Male,Caucasian,0
32,7,0,0,0,Male,Hispanic,0
24,2,0,0,0,Male,Hispanic,0
38,0,0,0,0,Female,Caucasian,0
30,13,2,0,2,Male,African-American,1
26,27,2,0,2,Male,African-American,1
57,2,0,0,0,Male,Caucasian,0
43,0,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,African-American,0
28,9,0,0,0,Female,African-American,1
51,3,0,0,0,Male,Caucasian,0
41,3,0,0,0,Male,Hispanic,0
24,1,0,0,0,Male,Caucasian,0
48,3,0,0,0,Male,African-American,1
26,0,0,0,0,Male,Caucasian,1
31,6,0,0,0,Male,African-American,1
27,6,1,1,2,Male,African-American,0
25,0,0,0,0,Male,African-American,0
56,3,0,0,0,Male,Caucasian,0
29,1,0,0,0,Female,African-American,0
30,3,0,0,0,Female,Caucasian,1
21,0,0,0,0,Male,African-American,0
22,1,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,African-American,0
35,2,0,0,0,Male,African-American,0
23,0,0,0,0,Male,Caucasian,0
48,4,0,0,0,Male,African-American,0
22,4,2,0,1,Male,Caucasian,1
37,2,0,0,0,Male,African-American,0
33,0,0,0,0,Male,African-American,0
23,5,1,0,0,Male,African-American,1
22,0,1,0,0,Male,African-American,1
24,0,0,0,0,Male,African-American,0
44,2,0,0,0,Male,African-American,0
26,0,0,0,0,Female,African-American,0
29,2,0,0,0,Male,African-American,0
26,0,1,0,0,Male,Hispanic,0
30,1,0,0,0,Male,Caucasian,0
23,1,0,0,0,Male,African-American,1
42,1,0,0,0,Male,Other,0
28,0,0,0,0,Female,African-American,1
20,0,0,0,0,Male,African-American,0
24,7,0,0,2,Female,Caucasian,0
36,6,0,0,1,Female,Other,1
37,6,0,0,0,Male,African-American,1
21,1,0,0,0,Female,African-American,0
27,8,0,0,0,Male,African-American,1
26,2,0,0,0,Male,African-American,1
42,0,0,0,0,Male,Caucasian,0
23,8,0,0,0,Male,African-American,1
55,0,0,0,0,Female,Caucasian,0
24,1,0,0,0,Male,Caucasian,1
23,0,0,0,0,Male,African-American,0
64,0,0,0,0,Female,African-American,0
48,0,0,0,0,Male,Other,0
39,0,0,0,0,Female,African-American,1
30,0,0,0,0,Male,Caucasian,0
22,1,0,0,0,Female,African-American,0
20,2,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,1
24,0,0,0,0,Male,Caucasian,0
30,3,0,0,0,Male,African-American,0
51,12,0,0,0,Male,African-American,1
21,1,2,1,0,Male,African-American,1
31,1,0,0,0,Male,African-American,0
23,2,0,0,0,Male,African-American,1
23,0,0,0,0,Male,Hispanic,0
32,4,0,0,0,Male,African-American,1
28,11,0,0,0,Male,African-American,1
24,0,1,0,0,Male,African-American,0
19,1,0,0,0,Female,African-American,1
31,1,0,0,0,Male,Other,0
29,3,0,0,0,Male,African-American,1
41,6,0,0,0,Male,African-American,1
28,4,0,0,0,Male,African-American,1
29,6,0,0,0,Male,Caucasian,1
49,0,0,0,0,Male,Caucasian,0
42,0,0,0,0,Male,Caucasian,0
38,4,0,0,0,Male,African-American,0
22,3,1,0,0,Male,African-American,1
46,0,0,0,0,Male,Caucasian,1
38,0,0,0,0,Male,African-American,1
36,0,0,0,0,Male,African-American,0
22,6,0,0,0,Male,Caucasian,1
29,11,0,0,0,Male,African-American,0
39,2,0,0,0,Male,African-American,0
47,0,0,0,0,Male,Caucasian,0
26,7,0,0,0,Male,African-American,1
21,0,0,0,0,Female,African-American,1
63,2,0,0,0,Male,African-American,0
27,2,0,0,0,Male,African-American,1
55,27,0,0,0,Male,Caucasian,0
54,2,0,0,0,Male,Other,1
26,0,0,0,0,Male,Caucasian,1
37,1,0,0,0,Male,Caucasian,0
34,0,0,0,0,Male,African-American,0
48,4,0,0,0,Female,Hispanic,1
25,2,0,1,1,Male,African-American,1
57,0,0,0,0,Male,Other,0
21,0,0,0,0,Male,Hispanic,1
32,8,1,0,0,Male,African-American,0
25,5,0,0,0,Female,African-American,1
33,2,0,0,0,Female,African-American,1
26,2,0,0,0,Male,African-American,1
29,2,0,0,0,Male,African-American,0
28,6,0,0,0,Male,Caucasian,1
53,20,0,0,0,Male,African-American,0
57,1,0,0,0,Male,Hispanic,0
27,0,0,0,0,Male,Caucasian,0
48,0,0,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Hispanic,1
25,1,0,0,0,Male,Caucasian,1
67,0,0,0,0,Male,Caucasian,0
29,2,1,0,0,Male,African-American,0
53,3,0,0,0,Female,African-American,0
49,0,0,0,0,Male,African-American,0
44,0,0,0,0,Female,Caucasian,0
55,0,0,0,0,Female,Hispanic,0
26,10,0,1,0,Male,African-American,1
46,0,0,0,0,Male,African-American,0
30,1,0,0,0,Male,Caucasian,1
48,0,0,0,0,Female,African-American,1
77,1,0,0,0,Male,African-American,1
21,2,2,0,2,Male,African-American,1
54,4,0,0,0,Male,African-American,1
54,3,0,0,0,Male,Caucasian,0
26,15,0,0,0,Male,African-American,0
23,8,1,0,1,Male,African-American,1
39,2,0,0,0,Male,Caucasian,0
35,13,0,0,0,Male,Hispanic,0
29,1,0,0,0,Male,African-American,1
30,9,0,1,0,Male,African-American,1
41,6,0,0,0,Male,African-American,0
32,1,0,0,0,Male,African-American,0
48,12,0,0,0,Male,African-American,0
52,0,0,0,0,Male,African-American,1
31,3,0,0,1,Male,African-American,1
22,1,3,0,0,Male,Caucasian,1
46,0,0,0,0,Female,Caucasian,0
29,7,0,0,0,Male,African-American,1
22,0,0,0,0,Female,African-American,0
39,8,0,0,0,Male,African-American,0
35,9,0,0,0,Male,African-American,0
26,1,0,0,0,Male,African-American,0
27,1,0,0,0,Male,African-American,0
27,5,0,0,0,Male,African-American,1
34,10,0,0,0,Female,Caucasian,1
32,0,0,0,0,Female,African-American,1
25,5,1,0,0,Male,African-American,1
22,2,1,0,0,Male,Caucasian,1
52,7,0,0,0,Male,African-American,1
21,2,0,0,0,Male,African-American,1
28,11,0,0,1,Male,African-American,1
26,0,0,0,0,Male,Hispanic,0
23,4,0,0,1,Male,Caucasian,1
31,1,0,0,0,Male,African-American,0
34,1,0,0,0,Male,Caucasian,0
32,0,0,0,0,Male,African-American,0
50,0,0,0,0,Female,Caucasian,1
27,1,0,0,0,Male,African-American,0
26,4,0,0,1,Female,African-American,0
27,4,0,1,0,Male,African-American,1
29,0,0,0,0,Male,Caucasian,1
58,0,0,0,0,Male,African-American,0
27,14,0,2,0,Male,African-American,1
28,5,0,0,0,Male,African-American,1
24,15,1,0,5,Male,African-American,1
50,0,0,0,0,Male,Caucasian,0
30,15,0,0,0,Female,African-American,1
46,0,0,0,0,Male,Hispanic,0
43,0,0,0,0,Male,Caucasian,1
24,0,0,0,0,Male,Caucasian,1
34,10,0,0,0,Male,African-American,0
26,2,0,0,0,Male,Caucasian,0
31,0,0,0,0,Male,Caucasian,0
23,1,3,0,0,Male,African-American,1
39,0,0,0,0,Male,African-American,0
50,4,0,0,0,Male,African-American,1
22,0,0,0,0,Female,African-American,0
25,0,0,0,0,Female,African-American,0
21,2,0,0,1,Female,African-American,0
20,1,0,0,0,Male,Caucasian,0
54,12,0,0,0,Male,African-American,1
27,2,0,0,0,Female,African-American,1
45,5,0,0,0,Male,Caucasian,1
34,13,0,3,1,Male,African-American,1
55,0,0,0,0,Female,Caucasian,0
24,0,0,0,0,Male,African-American,0
20,0,1,0,0,Male,African-American,1
37,5,0,0,0,Male,African-American,1
34,1,0,0,0,Female,Caucasian,0
41,2,0,0,0,Female,African-American,1
21,1,0,0,0,Male,African-American,1
22,3,0,0,0,Male,African-American,1
24,0,0,0,0,Male,African-American,0
42,8,0,0,0,Male,Caucasian,0
23,0,0,0,0,Female,African-American,1
20,0,0,0,0,Male,Caucasian,0
44,0,0,0,0,Female,Caucasian,1
20,0,0,0,0,Male,African-American,0
27,5,0,0,0,Male,African-American,0
20,0,0,0,0,Male,Caucasian,1
20,0,0,0,0,Male,African-American,0
28,1,0,0,0,Male,Caucasian,1
29,9,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,1
24,2,0,0,0,Female,African-American,1
21,0,0,0,0,Male,Other,1
24,0,0,0,0,Female,African-American,0
23,3,0,0,1,Male,African-American,1
27,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,Caucasian,0
31,6,0,0,1,Male,African-American,1
22,0,0,0,0,Male,African-American,1
54,0,0,0,0,Male,Caucasian,0
35,7,0,0,0,Female,African-American,1
53,0,0,0,0,Female,African-American,0
26,9,0,0,0,Male,African-American,1
48,7,0,0,0,Male,African-American,1
56,2,0,0,0,Female,African-American,1
25,6,0,0,0,Male,African-American,1
49,0,0,0,0,Female,Caucasian,0
34,0,0,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,1
23,0,0,0,0,Male,Caucasian,1
57,0,0,0,0,Male,Caucasian,0
25,5,0,0,0,Male,Caucasian,1
42,1,0,0,0,Female,African-American,0
51,1,0,0,0,Male,African-American,0
31,5,0,0,1,Male,Other,0
53,13,0,0,0,Male,African-American,0
43,6,0,0,0,Female,African-American,0
34,0,0,0,0,Male,African-American,0
27,2,0,0,0,Female,Caucasian,1
51,0,0,0,0,Male,African-American,0
26,1,0,0,0,Male,Caucasian,0
47,5,0,0,0,Male,African-American,0
22,0,1,0,0,Male,Caucasian,0
36,0,0,0,0,Female,Caucasian,0
36,1,0,0,0,Female,Hispanic,0
41,4,0,0,0,Male,Caucasian,1
25,6,1,0,3,Male,African-American,0
31,2,0,0,0,Female,Hispanic,1
33,0,0,0,0,Male,Caucasian,0
44,3,0,0,0,Female,Caucasian,1
46,0,0,0,0,Male,Caucasian,1
28,1,0,0,0,Female,African-American,0
28,5,0,1,0,Male,African-American,1
66,5,0,0,0,Male,African-American,1
20,0,0,0,0,Male,Caucasian,0
27,2,0,0,0,Male,African-American,0
24,0,0,0,0,Female,Other,0
25,3,0,0,0,Male,African-American,1
39,1,0,0,0,Female,African-American,0
41,7,0,0,0,Female,African-American,1
26,0,0,0,0,Male,African-American,0
25,2,0,0,0,Male,African-American,1
55,0,0,0,0,Male,Hispanic,0
22,2,0,0,0,Male,African-American,1
29,2,0,0,0,Female,Other,1
25,7,0,0,0,Male,African-American,1
50,5,0,0,0,Male,Hispanic,1
20,0,0,0,0,Female,Caucasian,1
56,5,0,0,0,Male,Caucasian,0
25,5,0,0,0,Male,African-American,1
48,1,0,0,0,Female,African-American,0
21,1,0,0,0,Male,African-American,0
31,2,0,0,0,Male,Caucasian,1
35,0,0,0,0,Male,Caucasian,0
25,6,0,0,0,Male,Hispanic,1
34,2,0,0,0,Male,African-American,1
32,0,0,0,0,Male,African-American,0
31,1,0,0,0,Female,African-American,1
44,0,0,0,0,Female,Hispanic,0
31,11,0,0,0,Male,African-American,1
28,3,0,0,0,Male,African-American,1
27,10,0,0,1,Female,African-American,1
24,0,2,0,0,Male,African-American,1
49,0,0,0,0,Male,Caucasian,0
40,0,0,0,0,Female,Caucasian,0
22,4,0,0,0,Male,African-American,0
28,5,0,0,0,Male,African-American,1
24,2,0,0,0,Male,African-American,1
49,1,0,0,0,Male,Caucasian,0
33,0,0,0,0,Male,Caucasian,1
44,0,0,0,0,Male,Caucasian,1
41,12,3,0,0,Male,African-American,1
46,0,0,0,0,Male,Caucasian,0
57,2,0,0,0,Male,African-American,0
32,0,0,0,0,Male,African-American,0
36,1,0,0,0,Male,African-American,0
30,1,0,0,0,Male,African-American,0
28,0,0,0,0,Male,African-American,0
31,3,0,0,0,Male,Caucasian,1
29,8,0,1,0,Male,African-American,1
21,1,0,0,0,Male,African-American,0
23,5,0,1,0,Male,African-American,1
27,0,0,0,0,Male,Other,0
25,4,0,0,0,Male,Caucasian,0
49,25,0,0,0,Female,African-American,1
35,2,0,0,0,Male,Other,0
35,0,0,0,0,Male,Hispanic,1
25,1,0,0,0,Female,African-American,1
32,2,0,1,0,Male,Hispanic,1
35,9,0,0,0,Male,African-American,0
32,0,0,0,0,Male,African-American,0
23,0,0,0,0,Female,African-American,0
23,4,2,1,1,Male,African-American,0
26,0,0,0,0,Female,African-American,0
31,9,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
20,0,0,0,0,Female,Caucasian,1
24,1,0,0,0,Male,African-American,0
37,0,0,0,0,Male,African-American,0
29,0,0,0,0,Male,African-American,0
34,0,0,0,0,Male,Other,0
29,9,1,0,0,Male,African-American,1
49,3,0,0,0,Male,Caucasian,0
31,2,0,0,0,Male,African-American,0
59,0,0,0,0,Male,Caucasian,0
39,2,0,0,0,Male,African-American,1
23,1,1,0,0,Male,African-American,0
27,3,0,0,0,Male,African-American,1
22,1,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Caucasian,1
36,0,0,0,0,Male,African-American,0
30,10,1,0,0,Male,African-American,1
31,3,0,0,0,Male,Caucasian,0
29,0,0,0,0,Female,Hispanic,0
47,5,0,0,0,Male,Other,1
26,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,0
43,1,0,0,0,Male,Other,0
27,11,0,1,2,Male,African-American,0
28,4,0,0,0,Male,Caucasian,0
33,0,0,0,0,Female,Other,0
54,3,0,0,0,Male,Caucasian,1
57,0,0,0,0,Male,Caucasian,0
30,2,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Other,0
31,4,0,0,0,Female,African-American,0
29,0,0,0,0,Male,Caucasian,0
29,0,0,0,0,Female,Hispanic,1
33,2,0,0,0,Male,Hispanic,0
22,0,0,0,0,Male,African-American,0
35,0,0,0,0,Male,African-American,1
29,2,0,0,0,Male,African-American,1
30,14,0,0,1,Male,African-American,0
27,2,0,0,0,Male,African-American,1
63,0,0,0,0,Female,Caucasian,0
27,6,0,0,0,Male,African-American,1
34,3,0,0,0,Male,Other,0
36,0,0,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,0
23,1,0,0,0,Male,Caucasian,0
40,1,0,0,0,Male,African-American,0
30,3,0,0,0,Male,African-American,1
41,1,0,0,0,Male,African-American,0
56,0,0,0,0,Male,Caucasian,0
23,1,0,0,0,Male,African-American,1
61,14,0,0,0,Male,African-American,0
22,0,0,0,0,Male,Hispanic,1
20,0,0,0,0,Male,African-American,1
49,2,0,0,0,Male,Caucasian,1
31,6,0,2,0,Male,African-American,0
50,7,0,0,0,Male,African-American,1
31,3,0,0,0,Female,African-American,1
32,4,2,1,0,Male,African-American,0
44,0,0,0,0,Male,African-American,1
56,0,0,0,0,Male,Other,0
62,0,0,0,0,Male,African-American,0
43,3,0,0,0,Male,African-American,1
24,1,0,0,0,Female,African-American,1
41,13,0,0,0,Male,African-American,1
23,0,0,0,0,Male,Caucasian,0
53,0,0,0,0,Male,Other,0
67,0,0,0,0,Male,Caucasian,0
38,0,0,0,0,Male,Hispanic,0
40,1,0,0,0,Male,Other,0
20,0,0,0,0,Male,African-American,1
45,1,0,0,0,Female,Other,0
29,3,0,1,0,Male,African-American,1
32,0,0,0,0,Male,Hispanic,0
34,0,1,0,0,Female,Caucasian,1
39,0,0,0,0,Female,Other,0
29,0,0,0,0,Male,African-American,0
46,4,0,0,0,Male,African-American,0
31,9,0,0,0,Male,African-American,1
24,1,0,0,0,Male,African-American,0
28,1,0,0,0,Male,African-American,1
25,0,0,0,0,Female,African-American,1
24,0,0,0,0,Female,African-American,0
29,5,0,0,0,Male,Other,0
28,3,0,0,0,Male,Hispanic,1
36,1,0,0,0,Male,Caucasian,0
25,2,0,0,0,Male,African-American,0
29,0,0,0,0,Male,Caucasian,0
26,1,0,0,0,Female,Caucasian,0
23,3,0,1,0,Male,African-American,1
20,1,0,0,0,Male,Other,1
32,4,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Hispanic,0
26,0,0,0,0,Female,Caucasian,0
35,0,0,0,0,Male,Caucasian,1
23,0,0,0,0,Male,African-American,1
46,0,0,0,0,Female,Caucasian,0
41,0,0,0,0,Male,Caucasian,0
22,0,1,0,0,Male,Caucasian,1
27,7,0,0,0,Male,African-American,1
38,0,0,0,0,Female,Other,0
24,1,0,0,0,Female,African-American,1
27,10,0,0,0,Male,African-American,1
22,1,0,0,0,Male,Caucasian,0
26,3,0,0,1,Male,African-American,1
26,7,0,0,0,Male,Caucasian,0
29,3,0,0,0,Male,Caucasian,1
42,17,0,3,0,Female,African-American,1
30,0,0,0,0,Male,African-American,0
34,1,0,0,0,Male,Caucasian,0
23,3,7,0,0,Male,Caucasian,0
47,0,0,0,0,Female,Caucasian,0
55,2,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,Hispanic,0
43,2,0,0,0,Male,African-American,0
45,38,0,0,0,Male,African-American,1
30,0,0,0,0,Male,Hispanic,0
61,15,0,0,0,Female,Caucasian,0
49,0,0,0,0,Male,Caucasian,0
49,1,0,0,0,Male,African-American,0
42,1,0,0,0,Male,African-American,0
24,1,0,0,0,Male,African-American,0
51,0,0,0,0,Male,Caucasian,0
32,6,0,0,0,Male,Hispanic,1
26,2,1,0,0,Male,Caucasian,1
28,2,0,0,0,Male,Caucasian,1
49,2,0,0,0,Male,African-American,0
56,1,0,0,0,Male,Caucasian,0
53,8,0,0,0,Male,Caucasian,0
27,2,0,0,0,Male,Other,1
34,17,0,0,0,Male,Hispanic,1
41,3,0,0,0,Male,Caucasian,0
45,6,0,0,0,Male,African-American,0
21,0,0,0,0,Female,African-American,0
27,2,1,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,0
31,0,0,0,0,Male,Caucasian,0
45,0,0,0,0,Female,Hispanic,0
30,8,0,2,0,Male,African-American,0
43,1,0,0,0,Male,Hispanic,1
23,0,0,0,0,Male,African-American,0
52,1,0,0,0,Male,Caucasian,0
48,11,0,0,0,Male,African-American,1
51,3,0,0,0,Female,African-American,0
30,1,0,0,0,Male,Caucasian,1
29,5,0,0,0,Female,African-American,1
44,0,0,0,0,Female,African-American,0
34,12,0,0,0,Male,African-American,1
25,0,0,0,0,Female,Hispanic,0
28,5,0,1,2,Male,African-American,1
28,9,0,0,0,Male,African-American,1
37,0,0,0,0,Male,Other,0
34,0,0,0,0,Female,Caucasian,0
23,3,1,0,2,Male,African-American,1
71,3,0,0,0,Male,Caucasian,0
45,2,0,0,0,Male,Caucasian,0
33,5,0,0,0,Female,Native American,1
29,0,0,0,0,Male,African-American,0
36,5,0,0,0,Male,Hispanic,0
52,17,0,0,0,Male,African-American,1
42,1,0,0,0,Male,Hispanic,1
21,0,0,0,0,Male,African-American,0
29,2,0,0,0,Male,Caucasian,0
54,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,Caucasian,1
29,1,0,0,0,Male,Caucasian,0
25,14,2,0,1,Female,Hispanic,0
62,0,0,0,0,Male,Other,0
23,2,0,0,0,Female,African-American,1
22,1,0,0,0,Male,Other,1
65,1,0,0,0,Female,Caucasian,0
31,15,4,0,3,Male,African-American,1
31,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,African-American,0
27,17,0,0,2,Male,African-American,1
33,1,0,0,0,Male,Caucasian,0
25,3,0,0,1,Male,African-American,0
39,1,0,0,0,Male,Caucasian,0
29,8,0,0,0,Male,African-American,1
27,15,0,0,0,Male,African-American,1
42,0,0,0,0,Female,Caucasian,0
21,0,0,0,0,Male,Caucasian,0
27,5,1,0,0,Male,African-American,1
36,2,0,0,0,Male,African-American,1
24,0,0,0,0,Female,African-American,1
67,0,0,0,0,Female,Caucasian,0
29,4,0,0,0,Male,Other,1
39,3,0,0,0,Male,African-American,1
41,1,0,0,0,Male,Hispanic,0
25,1,0,0,0,Female,African-American,0
40,8,0,0,0,Male,Caucasian,1
37,4,0,0,0,Male,African-American,1
42,8,0,0,0,Female,African-American,1
26,8,0,0,0,Male,African-American,1
23,1,0,0,0,Male,African-American,0
31,1,0,0,0,Female,Caucasian,1
26,4,0,0,0,Male,Caucasian,1
51,2,0,0,0,Male,Caucasian,1
67,0,0,0,0,Male,Caucasian,0
27,10,0,0,0,Male,African-American,0
26,1,0,0,0,Female,Caucasian,0
55,3,0,0,0,Male,African-American,1
31,0,0,0,0,Male,Other,0
28,0,0,0,0,Male,Caucasian,0
51,0,0,0,0,Female,Caucasian,0
28,13,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
26,2,0,0,0,Male,African-American,1
27,1,0,0,1,Female,African-American,0
32,5,0,0,0,Male,African-American,0
36,11,0,0,0,Male,African-American,1
27,4,0,0,0,Male,African-American,0
41,1,0,0,0,Male,Caucasian,1
24,12,0,0,3,Male,African-American,0
61,11,0,0,0,Male,African-American,0
29,3,0,0,0,Female,Caucasian,0
34,11,0,0,0,Male,Caucasian,0
45,0,0,0,0,Male,Caucasian,0
21,3,1,0,2,Male,Caucasian,1
28,20,0,0,0,Male,African-American,1
31,6,0,0,0,Male,Caucasian,0
59,0,0,0,0,Male,Caucasian,1
40,8,0,0,0,Male,African-American,1
22,1,1,0,0,Female,Caucasian,0
21,1,0,0,1,Male,African-American,1
25,2,0,0,0,Male,Caucasian,1
25,1,0,0,0,Female,African-American,0
47,3,0,0,0,Male,African-American,1
21,5,0,0,0,Male,African-American,1
29,1,0,0,0,Male,African-American,1
40,4,0,0,0,Male,Caucasian,1
32,1,0,0,0,Female,Hispanic,0
39,0,0,0,0,Male,Caucasian,0
22,3,1,0,0,Male,Other,0
30,0,0,0,0,Female,African-American,1
25,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Female,Caucasian,1
25,0,0,0,0,Male,Caucasian,1
27,5,0,0,0,Male,African-American,1
45,4,0,0,0,Male,Caucasian,1
32,4,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
23,6,0,0,0,Male,Other,1
44,6,0,0,0,Female,African-American,0
59,20,0,0,0,Male,Other,1
23,0,0,0,0,Male,African-American,0
46,0,0,0,0,Male,Caucasian,0
33,2,0,0,0,Male,Caucasian,0
30,1,0,0,0,Male,Other,1
40,3,0,0,0,Female,Caucasian,1
54,7,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,Caucasian,0
43,6,0,0,0,Male,Caucasian,1
22,0,0,0,0,Male,African-American,0
31,0,0,0,0,Male,African-American,0
32,6,0,0,0,Male,African-American,1
27,4,0,0,0,Male,Hispanic,1
21,1,0,0,0,Male,African-American,0
23,0,0,0,0,Male,Caucasian,0
33,3,0,0,0,Male,African-American,1
64,0,0,0,0,Male,African-American,0
42,0,0,0,0,Female,Other,0
20,0,1,0,0,Male,African-American,0
26,1,0,0,0,Male,Caucasian,0
30,18,1,0,1,Male,African-American,1
23,0,0,0,0,Male,Hispanic,1
23,10,1,0,0,Male,African-American,1
60,13,0,0,0,Male,African-American,1
46,2,0,0,0,Male,African-American,1
56,0,0,0,0,Male,Caucasian,1
45,0,0,0,0,Female,African-American,0
26,4,0,0,0,Male,African-American,1
47,4,0,0,0,Female,African-American,0
29,7,0,0,1,Female,African-American,1
32,9,0,2,1,Male,African-American,0
23,0,0,0,0,Male,Other,0
29,10,0,0,0,Male,African-American,1
33,11,1,0,0,Male,Hispanic,1
22,1,0,0,0,Male,African-American,1
28,1,0,0,0,Female,African-American,0
36,0,0,0,0,Male,Caucasian,0
32,1,0,0,0,Male,Hispanic,0
24,0,0,0,0,Male,African-American,0
33,9,0,2,0,Male,African-American,1
46,2,0,0,0,Male,African-American,0
31,9,0,0,0,Male,Caucasian,1
49,3,0,0,0,Male,Caucasian,1
24,0,3,0,0,Male,African-American,1
57,28,0,0,0,Male,African-American,1
36,14,0,1,2,Male,African-American,1
43,23,0,0,1,Male,African-American,0
42,0,0,0,0,Male,African-American,0
32,4,0,0,0,Male,Caucasian,1
26,1,0,0,0,Male,Caucasian,0
74,0,0,0,0,Male,Caucasian,0
24,3,1,0,0,Male,African-American,1
24,1,0,0,0,Female,Hispanic,0
22,0,1,0,0,Male,Other,0
33,2,0,0,0,Male,African-American,0
22,1,0,0,0,Male,African-American,1
50,4,0,0,0,Male,Caucasian,0
28,7,0,0,0,Female,Caucasian,1
35,5,1,0,0,Female,African-American,1
33,0,0,0,0,Male,African-American,1
36,1,0,0,0,Female,African-American,0
28,2,0,0,0,Male,African-American,1
63,1,0,0,0,Male,African-American,0
69,5,0,0,0,Female,Caucasian,0
41,18,0,1,0,Male,African-American,1
44,1,0,0,0,Male,Caucasian,0
29,0,0,0,0,Female,African-American,0
52,0,0,0,0,Female,Caucasian,0
23,1,0,0,0,Male,African-American,1
22,0,0,0,0,Female,Hispanic,0
26,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,1
45,4,0,0,0,Male,African-American,0
22,0,0,0,0,Male,Hispanic,1
24,4,0,0,0,Male,African-American,1
26,1,0,0,0,Female,Hispanic,0
47,0,0,0,0,Male,African-American,0
26,0,0,0,0,Male,African-American,0
36,9,0,0,0,Male,African-American,1
33,2,0,0,0,Male,Caucasian,1
52,1,0,0,0,Male,Caucasian,0
51,0,0,0,0,Male,Caucasian,0
47,7,0,0,0,Male,African-American,1
38,1,0,0,0,Male,Caucasian,1
67,1,0,0,0,Male,Caucasian,0
47,1,0,0,0,Male,African-American,0
66,0,0,0,0,Male,Caucasian,0
39,0,0,0,0,Male,Caucasian,0
49,2,0,0,0,Female,Caucasian,0
45,9,0,0,0,Female,African-American,0
22,1,0,0,0,Male,Asian,0
46,7,0,0,0,Female,Caucasian,1
29,15,0,0,0,Male,African-American,1
28,2,0,0,0,Male,African-American,1
22,0,0,0,0,Female,African-American,1
20,1,1,1,0,Male,African-American,1
34,5,0,0,0,Male,Caucasian,0
22,8,0,0,1,Male,African-American,1
25,3,0,0,0,Male,Caucasian,1
34,1,0,0,0,Male,African-American,0
34,1,0,0,0,Male,Caucasian,0
54,10,0,0,0,Male,African-American,1
51,0,0,0,0,Male,Other,1
36,5,0,0,0,Female,Caucasian,1
20,2,0,0,1,Male,Asian,1
30,8,2,1,0,Male,African-American,1
44,0,0,0,0,Male,Hispanic,1
23,1,0,0,0,Female,African-American,1
40,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Female,Caucasian,1
23,2,0,0,0,Male,Hispanic,0
25,3,0,0,0,Male,African-American,1
47,14,0,0,0,Male,African-American,0
27,3,1,0,0,Female,African-American,1
38,16,0,2,3,Male,African-American,1
27,0,0,0,0,Male,African-American,1
24,0,0,0,0,Male,Hispanic,0
30,4,0,0,0,Male,Caucasian,1
33,4,0,0,0,Male,African-American,1
29,2,0,0,0,Female,African-American,1
38,0,0,0,0,Male,Other,0
56,31,0,0,0,Male,African-American,1
26,0,0,0,0,Male,African-American,0
28,5,0,0,0,Female,African-American,0
43,5,0,0,0,Male,African-American,0
29,2,0,0,0,Male,African-American,1
22,1,1,0,0,Male,African-American,1
74,2,0,0,0,Male,Caucasian,0
47,4,0,0,0,Male,African-American,1
42,4,0,0,0,Female,Caucasian,1
43,0,0,0,0,Female,Caucasian,0
28,6,0,0,0,Female,African-American,1
24,0,0,0,0,Female,African-American,0
26,2,0,0,0,Male,Asian,1
56,0,0,0,0,Male,African-American,0
47,3,0,0,0,Male,Hispanic,1
49,0,0,0,0,Male,Caucasian,0
36,1,0,0,0,Female,Other,0
24,1,0,0,0,Female,Caucasian,0
30,3,0,0,0,Male,African-American,1
28,11,0,0,0,Male,Caucasian,0
50,1,0,0,0,Female,Hispanic,1
39,1,0,0,0,Female,African-American,1
26,4,0,0,0,Female,African-American,1
56,4,0,0,0,Male,African-American,0
58,8,0,0,0,Male,Caucasian,0
33,3,0,0,0,Male,African-American,0
31,9,0,0,0,Female,African-American,1
